PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Has_Cabin
453,0,1,"Foreman, Mr. Benjamin Laventall",male,0.5288461538461539,0.0,0.0,113051,0.42279658228002387,C,1
454,1,1,"Goldenberg, Mr. Samuel L",male,0.8942307692307693,0.125,0.0,17453,1.0,C,1
455,0,3,"Peduzzi, Mr. Joseph",male,0.4903846153846155,0.0,0.0,A/5 2817,0.12264909864339432,S,0
456,1,3,"Jalsevac, Mr. Ivan",male,0.5096153846153846,0.0,0.0,349240,0.12029972087807612,C,0
457,0,1,"Millet, Mr. Francis Davis",male,1.0,0.0,0.0,13509,0.40451348683007693,S,1
458,1,1,"Kenyon, Mrs. Frederick R (Marion)",female,0.4903846153846155,0.125,0.0,17464,0.790172531477396,S,1
459,1,2,"Toomey, Miss. Ellen",female,0.9134615384615384,0.0,0.0,F.C.C. 13531,0.15997708518703607,S,0
460,0,3,"O'Connor, Mr. Maurice",male,0.4903846153846155,0.0,0.0,371060,0.11807832478090757,Q,0
461,1,1,"Anderson, Mr. Harry",male,0.875,0.0,0.0,19952,0.40451348683007693,S,1
462,0,3,"Morley, Mr. William",male,0.6057692307692307,0.0,0.0,364506,0.12264909864339432,S,0
463,0,1,"Gee, Mr. Arthur H",male,0.8557692307692307,0.0,0.0,111320,0.5865826456857989,S,1
464,0,2,"Milling, Mr. Jacob Christian",male,0.875,0.0,0.0,234360,0.1980668673744256,S,0
465,0,3,"Maisner, Mr. Simon",male,0.4903846153846155,0.0,0.0,A/S 2816,0.12264909864339432,S,0
466,0,3,"Goncalves, Mr. Manuel Estanslas",male,0.6826923076923077,0.0,0.0,SOTON/O.Q. 3101306,0.10741318576843849,S,0
467,0,2,"Campbell, Mr. William",male,0.4903846153846155,0.0,0.0,239853,0.0,S,0
468,0,1,"Smart, Mr. John Montgomery",male,1.0,0.0,0.0,113792,0.40451348683007693,S,0
469,0,3,"Scanlan, Mr. James",male,0.4903846153846155,0.0,0.0,36209,0.11769742695903367,Q,0
470,1,3,"Baclini, Miss. Helene Barbara",female,0.0,0.25,0.16666666666666666,2666,0.29341778091976156,C,0
471,0,3,"Keefe, Mr. Arthur",male,0.4903846153846155,0.0,0.0,323592,0.11046036834342966,S,0
472,0,3,"Cacic, Mr. Luka",male,0.6826923076923077,0.0,0.0,315089,0.13198109527930474,S,0
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,0.5865384615384616,0.125,0.3333333333333333,C.A. 34651,0.42279658228002387,S,0
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,0.3942307692307693,0.0,0.0,SC/AH Basle 541,0.21012913959752813,C,1
475,0,3,"Strandberg, Miss. Ida Sofia",female,0.37500000000000006,0.0,0.0,7553,0.14988329290737784,S,0
476,0,1,"Clifford, Mr. George Quincy",male,0.4903846153846155,0.0,0.0,110465,0.7922674694977024,S,1
477,0,2,"Renouf, Mr. Peter Henry",male,0.6057692307692307,0.125,0.0,31027,0.31995417037407214,S,0
478,0,3,"Braund, Mr. Lewis Richard",male,0.5096153846153846,0.125,0.0,3460,0.10734919493436368,S,0
479,0,3,"Karlsson, Mr. Nils August",male,0.37500000000000006,0.0,0.0,350060,0.1145862535499677,S,0
480,1,3,"Hirvonen, Miss. Hildur E",female,0.0,0.0,0.16666666666666666,3101298,0.18721127945101956,S,0
481,0,3,"Goodwin, Master. Harold Victor",male,0.125,0.625,0.3333333333333333,CA 2144,0.7145643138354277,S,0
482,0,2,"Frost, Mr. Anthony Wood ""Archie""",male,0.4903846153846155,0.0,0.0,239854,0.0,S,0
483,0,3,"Rouse, Mr. Richard Henry",male,0.9134615384615384,0.0,0.0,A/5 3594,0.12264909864339432,S,0
484,1,3,"Turkula, Mrs. (Hedwig)",female,1.0,0.0,0.0,4134,0.14607431468863888,S,0
485,1,1,"Bishop, Mr. Dickinson H",male,0.4326923076923077,0.125,0.0,11967,1.0,C,1
486,0,3,"Lefebre, Miss. Jeannie",female,0.4903846153846155,0.375,0.16666666666666666,4133,0.3880084224126373,S,0
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,0.625,0.125,0.0,19943,1.0,S,1
488,0,1,"Kent, Mr. Edward Austin",male,1.0,0.0,0.0,11771,0.4525066123861877,C,1
489,0,3,"Somerton, Mr. Francis William",male,0.5288461538461539,0.0,0.0,A.5. 18509,0.12264909864339432,S,0
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",male,0.125,0.125,0.16666666666666666,C.A. 37671,0.24225101471179747,S,0
491,0,3,"Hagland, Mr. Konrad Mathias Reiersen",male,0.4903846153846155,0.125,0.0,65304,0.3042109016003803,S,0
492,0,3,"Windelov, Mr. Einar",male,0.3557692307692308,0.0,0.0,SOTON/OQ 3101317,0.11046036834342966,S,0
493,0,1,"Molson, Mr. Harry Markland",male,1.0,0.0,0.0,113787,0.46469534268615237,S,1
494,0,1,"Artagaveytia, Mr. Ramon",male,1.0,0.0,0.0,PC 17609,0.7542416781443876,C,0
495,0,3,"Stanley, Mr. Edward Roland",male,0.3557692307692308,0.0,0.0,A/4 45380,0.12264909864339432,S,0
496,0,3,"Yousseff, Mr. Gerious",male,0.4903846153846155,0.0,0.0,2627,0.22028539911997366,C,0
497,1,1,"Eustis, Miss. Elizabeth Mussey",female,0.9903846153846154,0.125,0.0,36947,1.0,C,1
498,0,3,"Shellard, Mr. Frederick William",male,0.4903846153846155,0.0,0.0,C.A. 6212,0.2300622844118328,S,0
499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,0.4326923076923077,0.125,0.3333333333333333,113781,1.0,S,1
500,0,3,"Svensson, Mr. Olof",male,0.4134615384615385,0.0,0.0,350035,0.11877612959058054,S,0
501,0,3,"Calic, Mr. Petar",male,0.27884615384615385,0.0,0.0,315086,0.13198109527930474,S,0
502,0,3,"Canavan, Miss. Mary",female,0.3557692307692308,0.0,0.0,364846,0.11807832478090757,Q,0
503,0,3,"O'Sullivan, Miss. Bridget Mary",female,0.4903846153846155,0.0,0.0,330909,0.1162378265056129,Q,0
504,0,3,"Laitinen, Miss. Kristina Sofia",female,0.6634615384615384,0.0,0.0,4135,0.14607431468863888,S,0
505,1,1,"Maioni, Miss. Roberta",female,0.25961538461538464,0.0,0.0,110152,1.0,S,1
506,0,1,"Penasco y Castellana, Mr. Victor de Satode",male,0.2980769230769231,0.125,0.0,PC 17758,1.0,C,1
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",female,0.5865384615384616,0.0,0.3333333333333333,26360,0.3961337347488512,S,0
508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",male,0.4903846153846155,0.0,0.0,111427,0.40451348683007693,S,0
509,0,3,"Olsen, Mr. Henry Margido",male,0.4903846153846155,0.0,0.0,C 4001,0.3431889375083797,S,0
510,1,3,"Lang, Mr. Fang",male,0.4519230769230769,0.0,0.0,1601,0.8607650866009288,S,0
511,1,3,"Daly, Mr. Eugene Patrick",male,0.5096153846153846,0.0,0.0,382651,0.11807832478090757,Q,0
512,0,3,"Webber, Mr. James",male,0.4903846153846155,0.0,0.0,SOTON/OQ 3101316,0.12264909864339432,S,0
513,1,1,"McGough, Mr. James Robert",male,0.6442307692307692,0.0,0.0,PC 17473,0.400514059700401,S,1
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,0.9903846153846154,0.125,0.0,PC 17603,0.9050132247723754,C,0
515,0,3,"Coleff, Mr. Satio",male,0.4134615384615385,0.0,0.0,349209,0.1142053557280938,S,0
516,0,1,"Walker, Mr. William Anderson",male,0.8557692307692307,0.0,0.0,36967,0.5183379447362968,S,1
517,1,2,"Lemore, Mrs. (Amelia Milley)",female,0.6057692307692307,0.0,0.0,C.A. 34260,0.15997708518703607,S,1
518,0,3,"Ryan, Mr. Patrick",male,0.4903846153846155,0.0,0.0,371110,0.36794729593018294,Q,0
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,0.6442307692307692,0.125,0.0,226875,0.3961337347488512,S,0
520,0,3,"Pavlovic, Mr. Stefo",male,0.5673076923076923,0.0,0.0,349242,0.12029972087807612,S,0
521,1,1,"Perreault, Miss. Anne",female,0.5288461538461539,0.0,0.0,12749,1.0,S,1
522,0,3,"Vovk, Mr. Janko",male,0.37500000000000006,0.0,0.0,349252,0.12029972087807612,S,0
523,0,3,"Lahoud, Mr. Sarkis",male,0.4903846153846155,0.0,0.0,2624,0.11007947052155576,C,0
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,0.7980769230769231,0.0,0.16666666666666666,111361,0.8833660397596382,C,1
525,0,3,"Kassem, Mr. Fared",male,0.4903846153846155,0.0,0.0,2700,0.11014346135563058,C,0
526,0,3,"Farrell, Mr. James",male,0.7307692307692307,0.0,0.0,367232,0.11807832478090757,Q,0
527,1,2,"Ridsdale, Miss. Lucy",female,0.9134615384615384,0.0,0.0,W./C. 14258,0.15997708518703607,S,0
528,0,1,"Farthing, Mr. John",male,0.4903846153846155,0.0,0.0,PC 17483,1.0,S,1
529,0,3,"Salonen, Mr. Johan Werner",male,0.7019230769230769,0.0,0.0,3101296,0.12074460953402483,S,0
530,0,2,"Hocking, Mr. Richard George",male,0.3942307692307693,0.25,0.16666666666666666,29104,0.17521299806199186,S,0
531,1,2,"Quick, Miss. Phyllis May",female,0.0,0.125,0.16666666666666666,26360,0.3961337347488512,S,0
532,0,3,"Toufik, Mr. Nakli",male,0.4903846153846155,0.0,0.0,2641,0.11014346135563058,C,0
533,0,3,"Elias, Mr. Joseph Jr",male,0.27884615384615385,0.125,0.16666666666666666,2690,0.11014346135563058,C,0
534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,0.4903846153846155,0.0,0.3333333333333333,2668,0.3406491108321246,C,0
535,0,3,"Cacic, Miss. Marija",female,0.5288461538461539,0.0,0.0,315084,0.13198109527930474,S,0
536,1,2,"Hart, Miss. Eva Miriam",female,0.08653846153846156,0.0,0.3333333333333333,F.C.C. 13529,0.39994271296759015,S,0
537,0,1,"Butt, Major. Archibald Willingham",male,0.8173076923076923,0.0,0.0,113050,0.40451348683007693,S,1
538,1,1,"LeRoy, Miss. Bertha",female,0.5288461538461539,0.0,0.0,PC 17761,1.0,C,0
539,0,3,"Risien, Mr. Samuel Beard",male,0.4903846153846155,0.0,0.0,364498,0.22092073668685933,S,0
540,1,1,"Frolicher, Miss. Hedwig Margaritha",female,0.37500000000000006,0.0,0.3333333333333333,13568,0.7541776873103129,C,1
541,1,1,"Crosby, Miss. Harriet R",female,0.6442307692307692,0.0,0.3333333333333333,WE/P 5735,1.0,S,1
542,0,3,"Andersson, Miss. Ingeborg Constanzia",female,0.125,0.5,0.3333333333333333,347082,0.4765031751642431,S,0
543,0,3,"Andersson, Miss. Sigrid Elisabeth",female,0.1634615384615385,0.5,0.3333333333333333,347082,0.4765031751642431,S,0
544,1,2,"Beane, Mr. Edward",male,0.5673076923076923,0.125,0.0,2908,0.3961337347488512,S,0
545,0,1,"Douglas, Mr. Walter Donald",male,0.9134615384615384,0.125,0.0,PC 17761,1.0,C,1
546,0,1,"Nicholson, Mr. Arthur Ernest",male,1.0,0.0,0.0,693,0.3961337347488512,S,0
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",female,0.31730769230769235,0.125,0.0,2908,0.3961337347488512,S,0
548,1,2,"Padro y Manent, Mr. Julian",male,0.4903846153846155,0.0,0.0,SC/PARIS 2146,0.211207842229075,C,0
549,0,3,"Goldsmith, Mr. Frank John",male,0.5865384615384616,0.125,0.16666666666666666,363291,0.31271711175846806,S,0
550,1,2,"Davies, Master. John Morgan Jr",male,0.10576923076923078,0.125,0.16666666666666666,C.A. 33112,0.5599197981546262,S,0
551,1,1,"Thayer, Mr. John Borland Jr",male,0.27884615384615385,0.0,0.3333333333333333,17421,1.0,C,1
552,0,2,"Sharp, Mr. Percival James R",male,0.4711538461538462,0.0,0.0,244358,0.3961337347488512,S,0
553,0,3,"O'Brien, Mr. Timothy",male,0.4903846153846155,0.0,0.0,330979,0.11928500908060408,Q,0
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,0.37500000000000006,0.0,0.0,2620,0.11007947052155576,C,0
555,1,3,"Ohman, Miss. Velin",female,0.37500000000000006,0.0,0.0,347085,0.11845922260278147,S,0
556,0,1,"Wright, Mr. George",male,1.0,0.0,0.0,113807,0.40451348683007693,S,0
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,0.875,0.125,0.0,11755,0.6033421498482503,C,1
558,0,1,"Robbins, Mr. Victor",male,0.4903846153846155,0.0,0.0,PC 17757,1.0,C,0
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,0.7019230769230769,0.125,0.16666666666666666,110413,1.0,S,1
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,0.6442307692307692,0.125,0.0,345572,0.26510488402423116,S,0
561,0,3,"Morrow, Mr. Thomas Rowan",male,0.4903846153846155,0.0,0.0,372622,0.11807832478090757,Q,0
562,0,3,"Sivic, Mr. Husein",male,0.7211538461538461,0.0,0.0,349251,0.12029972087807612,S,0
563,0,2,"Norman, Mr. Robert Douglas",male,0.4903846153846155,0.0,0.0,218629,0.2056848238119035,S,0
564,0,3,"Simmons, Mr. John",male,0.4903846153846155,0.0,0.0,SOTON/OQ 392082,0.12264909864339432,S,0
565,0,3,"Meanwell, Miss. (Marion Ogden)",female,0.4903846153846155,0.0,0.0,SOTON/O.Q. 392087,0.12264909864339432,S,0
566,0,3,"Davies, Mr. Alfred J",male,0.4134615384615385,0.25,0.0,A/4 48871,0.36794729593018294,S,0
567,0,3,"Stoytcheff, Mr. Ilia",male,0.31730769230769235,0.0,0.0,349205,0.12029972087807612,S,0
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,0.5096153846153846,0.0,0.6666666666666666,349909,0.32109686383969377,S,0
569,0,3,"Doharr, Mr. Tannous",male,0.4903846153846155,0.0,0.0,2686,0.11014346135563058,C,0
570,1,3,"Jonsson, Mr. Carl",male,0.5673076923076923,0.0,0.0,350417,0.11966590690247796,S,0
571,1,2,"Harris, Mr. George",male,1.0,0.0,0.0,S.W./PP 752,0.15997708518703607,S,0
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,0.9711538461538463,0.25,0.0,11769,0.7843326060724254,S,1
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,0.6442307692307692,0.0,0.0,PC 17474,0.40203765098789657,S,1
574,1,3,"Kelly, Miss. Mary",female,0.4903846153846155,0.0,0.0,14312,0.11807832478090757,Q,0
575,0,3,"Rush, Mr. Alfred George John",male,0.25961538461538464,0.0,0.0,A/4. 20589,0.12264909864339432,S,0
576,0,3,"Patchett, Mr. George",male,0.31730769230769235,0.0,0.0,358585,0.22092073668685933,S,0
577,1,2,"Garside, Miss. Ethel",female,0.6057692307692307,0.0,0.0,243880,0.1980668673744256,S,0
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",female,0.7019230769230769,0.125,0.0,13507,0.85168752971003,S,1
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,0.4903846153846155,0.125,0.0,2689,0.22028539911997366,C,0
580,1,3,"Jussila, Mr. Eiriik",male,0.5673076923076923,0.0,0.0,STON/O 2. 3101286,0.12074460953402483,S,0
581,1,2,"Christy, Miss. Julie Rachel",female,0.4326923076923077,0.125,0.16666666666666666,237789,0.45707738624867444,S,0
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,0.7019230769230769,0.125,0.16666666666666666,17421,1.0,C,1
583,0,2,"Downton, Mr. William James",male,0.9903846153846154,0.0,0.0,28403,0.3961337347488512,S,0
584,0,1,"Ross, Mr. John Hugo",male,0.6442307692307692,0.0,0.0,13049,0.6113410041076021,C,1
585,0,3,"Paulner, Mr. Uscher",male,0.4903846153846155,0.0,0.0,3411,0.13274289092305255,C,0
586,1,1,"Taussig, Miss. Ruth",female,0.2980769230769231,0.0,0.3333333333333333,110413,1.0,S,1
587,0,2,"Jarvis, Mr. John Denzil",male,0.8557692307692307,0.0,0.0,237565,0.22853869312433722,S,0
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",male,1.0,0.125,0.16666666666666666,13567,1.0,C,1
589,0,3,"Gilinski, Mr. Eliezer",male,0.37500000000000006,0.0,0.0,14973,0.12264909864339432,S,0
590,0,3,"Murdlin, Mr. Joseph",male,0.4903846153846155,0.0,0.0,A./5. 3235,0.12264909864339432,S,0
591,0,3,"Rintamaki, Mr. Matti",male,0.625,0.0,0.0,STON/O 2. 3101273,0.10855587923406018,S,0
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,0.9519230769230769,0.125,0.0,36947,1.0,C,1
593,0,3,"Elsbury, Mr. William James",male,0.8557692307692307,0.0,0.0,A/5 3902,0.11046036834342966,S,0
594,0,3,"Bourke, Miss. Mary",female,0.4903846153846155,0.0,0.3333333333333333,364848,0.11807832478090757,Q,0
595,0,2,"Chapman, Mr. John Henry",male,0.6634615384615384,0.125,0.0,SC/AH 29037,0.3961337347488512,S,0
596,0,3,"Van Impe, Mr. Jean Baptiste",male,0.6442307692307692,0.125,0.16666666666666666,345773,0.36794729593018294,S,0
597,1,2,"Leitch, Miss. Jessie Wills",female,0.4903846153846155,0.0,0.0,248727,0.5027851248735419,S,0
598,0,3,"Johnson, Mr. Alfred",male,0.8942307692307693,0.0,0.0,LINE,0.0,S,0
599,0,3,"Boulos, Mr. Hanna",male,0.4903846153846155,0.0,0.0,2664,0.11007947052155576,C,0
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,0.8942307692307693,0.125,0.0,PC 17485,0.8673683312409346,C,1
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,0.4134615384615385,0.25,0.16666666666666666,243847,0.411369647623807,S,0
602,0,3,"Slabenoff, Mr. Petco",male,0.4903846153846155,0.0,0.0,349214,0.12029972087807612,S,0
603,0,1,"Harrington, Mr. Charles H",male,0.4903846153846155,0.0,0.0,113796,0.6460027058981266,S,0
604,0,3,"Torber, Mr. Ernst William",male,0.7980769230769231,0.0,0.0,364511,0.12264909864339432,S,0
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",male,0.625,0.0,0.0,111426,0.40451348683007693,C,0
606,0,3,"Lindell, Mr. Edvard Bengtsson",male,0.6442307692307692,0.125,0.0,349910,0.23691844520556293,S,0
607,0,3,"Karaic, Mr. Milan",male,0.5288461538461539,0.0,0.0,349246,0.12029972087807612,S,0
608,1,1,"Daniel, Mr. Robert Williams",male,0.4711538461538462,0.0,0.0,113804,0.46469534268615237,S,0
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,0.37500000000000006,0.125,0.3333333333333333,SC/Paris 2123,0.6334970686103628,C,0
610,1,1,"Shutes, Miss. Elizabeth W",female,0.7211538461538461,0.0,0.0,PC 17582,1.0,S,1
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,0.7019230769230769,0.125,0.8333333333333333,347082,0.4765031751642431,S,0
612,0,3,"Jardin, Mr. Jose Neto",male,0.4903846153846155,0.0,0.0,SOTON/O.Q. 3101305,0.10741318576843849,S,0
613,1,3,"Murphy, Miss. Margaret Jane",female,0.4903846153846155,0.125,0.0,367230,0.23615664956181515,Q,0
614,0,3,"Horgan, Mr. John",male,0.4903846153846155,0.0,0.0,370377,0.11807832478090757,Q,0
615,0,3,"Brocklebank, Mr. William Alfred",male,0.625,0.0,0.0,364512,0.12264909864339432,S,0
616,1,2,"Herman, Miss. Alice",female,0.4134615384615385,0.125,0.3333333333333333,220845,0.990334336872128,S,0
617,0,3,"Danbom, Mr. Ernst Gilbert",male,0.6057692307692307,0.125,0.16666666666666666,347080,0.21939714539936375,S,0
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,0.4519230769230769,0.125,0.0,A/5. 3336,0.24529819728678864,S,0
619,1,2,"Becker, Miss. Marion Louise",female,0.028846153846153848,0.25,0.16666666666666666,230136,0.5942006021232767,S,1
620,0,2,"Gavey, Mr. Lawrence",male,0.4519230769230769,0.0,0.0,31028,0.15997708518703607,S,0
621,0,3,"Yasbeck, Mr. Antoni",male,0.4711538461538462,0.125,0.0,2659,0.22022293187718633,C,0
622,1,1,"Kimball, Mr. Edwin Nelson Jr",male,0.7596153846153846,0.125,0.0,11753,0.8007112124130029,S,1
623,1,3,"Nakid, Mr. Sahid",male,0.33653846153846156,0.125,0.16666666666666666,2653,0.23983916970369196,C,0
624,0,3,"Hansen, Mr. Henry Damsgaard",male,0.3557692307692308,0.0,0.0,350029,0.11966590690247796,S,0
625,0,3,"Bowen, Mr. David John ""Dai""",male,0.3557692307692308,0.0,0.0,54636,0.24529819728678864,S,0
626,0,1,"Sutton, Mr. Frederick",male,1.0,0.0,0.0,36963,0.4924368928488719,S,1
627,0,2,"Kirkland, Rev. Charles Leonard",male,1.0,0.0,0.0,219533,0.18816352400570432,Q,0
628,1,1,"Longley, Miss. Gretchen Fiske",female,0.3557692307692308,0.0,0.0,13502,1.0,S,1
629,0,3,"Bostandyeff, Mr. Guentcho",male,0.4519230769230769,0.0,0.0,349224,0.12029972087807612,S,0
630,0,3,"O'Connell, Mr. Patrick D",male,0.4903846153846155,0.0,0.0,334912,0.1178238850358958,Q,0
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",male,1.0,0.0,0.0,27042,0.45707738624867444,S,1
632,0,3,"Lundahl, Mr. Johan Svensson",male,0.9326923076923077,0.0,0.0,347743,0.10747717660251331,S,0
633,1,1,"Stahelin-Maeglin, Dr. Max",male,0.5673076923076923,0.0,0.0,13214,0.46469534268615237,C,1
634,0,1,"Parr, Mr. William Henry Marsh",male,0.4903846153846155,0.0,0.0,112052,0.0,S,0
635,0,3,"Skoog, Miss. Mabel",female,0.125,0.375,0.3333333333333333,347088,0.42508196921126723,S,0
636,1,2,"Davis, Miss. Mary",female,0.4903846153846155,0.0,0.0,237668,0.1980668673744256,S,0
637,0,3,"Leinonen, Mr. Antti Gustaf",male,0.5673076923076923,0.0,0.0,STON/O 2. 3101292,0.12074460953402483,S,0
638,0,2,"Collyer, Mr. Harvey",male,0.548076923076923,0.125,0.16666666666666666,C.A. 31921,0.39994271296759015,S,0
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,0.7403846153846154,0.0,0.8333333333333333,3101295,0.6046752922248089,S,0
640,0,3,"Thorneycroft, Mr. Percival",male,0.4903846153846155,0.125,0.0,376564,0.24529819728678864,S,0
641,0,3,"Jensen, Mr. Hans Peder",male,0.33653846153846156,0.0,0.0,350050,0.11966590690247796,S,0
642,1,1,"Sagesser, Mlle. Emma",female,0.4134615384615385,0.0,0.0,PC 17477,1.0,C,1
643,0,3,"Skoog, Miss. Margit Elizabeth",female,0.0,0.375,0.3333333333333333,347088,0.42508196921126723,S,0
644,1,3,"Foo, Mr. Choong",male,0.4903846153846155,0.0,0.0,1601,0.8607650866009288,S,0
645,1,3,"Baclini, Miss. Eugenie",female,0.0,0.25,0.16666666666666666,2666,0.29341778091976156,C,0
646,1,1,"Harper, Mr. Henry Sleeper",male,0.875,0.125,0.0,PC 17572,1.0,C,1
647,0,3,"Cor, Mr. Liudevit",male,0.31730769230769235,0.0,0.0,349231,0.12029972087807612,S,0
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",male,1.0,0.0,0.0,13213,0.5408749070609314,C,1
649,0,3,"Willey, Mr. Edward",male,0.4903846153846155,0.0,0.0,S.O./P.P. 751,0.1150311422059164,S,0
650,1,3,"Stanley, Miss. Amy Zillah Elsie",female,0.3942307692307693,0.0,0.0,CA. 2314,0.1150311422059164,S,0
651,0,3,"Mitkoff, Mr. Mito",male,0.4903846153846155,0.0,0.0,349221,0.12029972087807612,S,0
652,1,2,"Doling, Miss. Elsie",female,0.2980769230769231,0.0,0.16666666666666666,231919,0.35042599612398373,S,0
653,0,3,"Kalvik, Mr. Johannes Halvorsen",male,0.3557692307692308,0.0,0.0,8475,0.12848902404836487,S,0
654,1,3,"O'Leary, Miss. Hanora ""Norah""",female,0.4903846153846155,0.0,0.0,330919,0.11928500908060408,Q,0
655,0,3,"Hegarty, Miss. Hanora ""Nora""",female,0.2980769230769231,0.0,0.0,365226,0.10284241190595175,Q,0
656,0,2,"Hickman, Mr. Leonard Mark",male,0.4134615384615385,0.25,0.0,S.O.C. 14879,1.0,S,0
657,0,3,"Radeff, Mr. Alexander",male,0.4903846153846155,0.0,0.0,349223,0.12029972087807612,S,0
658,0,3,"Bourke, Mrs. John (Catherine)",female,0.5673076923076923,0.125,0.16666666666666666,364849,0.23615664956181515,Q,0
659,0,2,"Eitemiller, Mr. George Floyd",male,0.3942307692307693,0.0,0.0,29751,0.1980668673744256,S,0
660,0,1,"Newell, Mr. Arthur Webster",male,1.0,0.0,0.3333333333333333,35273,1.0,C,1
661,1,1,"Frauenthal, Dr. Henry William",male,0.9134615384615384,0.25,0.0,PC 17611,1.0,S,0
662,0,3,"Badt, Mr. Mohamed",male,0.7211538461538461,0.0,0.0,2623,0.11007947052155576,C,0
663,0,1,"Colley, Mr. Edward Pomeroy",male,0.8557692307692307,0.0,0.0,5727,0.3898489206879319,S,1
664,0,3,"Coleff, Mr. Peju",male,0.6442307692307692,0.0,0.0,349210,0.1142053557280938,S,0
665,1,3,"Lindqvist, Mr. Eino William",male,0.33653846153846156,0.125,0.0,STON/O 2. 3101285,0.12074460953402483,S,0
666,0,2,"Hickman, Mr. Lewis",male,0.5673076923076923,0.25,0.0,S.O.C. 14879,1.0,S,0
667,0,2,"Butler, Mr. Reginald Fenton",male,0.4326923076923077,0.0,0.0,234686,0.1980668673744256,S,0
668,0,3,"Rommetvedt, Mr. Knud Paust",male,0.4903846153846155,0.0,0.0,312993,0.11845922260278147,S,0
669,0,3,"Cook, Mr. Jacob",male,0.7788461538461539,0.0,0.0,A/5 3536,0.12264909864339432,S,0
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,0.4903846153846155,0.125,0.0,19996,0.7922674694977024,S,1
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,0.7211538461538461,0.125,0.16666666666666666,29750,0.5942006021232767,S,0
672,0,1,"Davidson, Mr. Thornton",male,0.548076923076923,0.125,0.0,F.C. 12750,0.7922674694977024,S,1
673,0,2,"Mitchell, Mr. Henry Michael",male,1.0,0.0,0.0,C.A. 24580,0.15997708518703607,S,0
674,1,2,"Wilhelms, Mr. Charles",male,0.548076923076923,0.0,0.0,244270,0.1980668673744256,S,0
675,0,2,"Watson, Mr. Ennis Hastings",male,0.4903846153846155,0.0,0.0,239856,0.0,S,0
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,0.2980769230769231,0.0,0.0,349912,0.11845922260278147,S,0
677,0,3,"Sawyer, Mr. Frederick Charles",male,0.42307692307692313,0.0,0.0,342826,0.12264909864339432,S,0
678,1,3,"Turja, Miss. Anna Sofia",female,0.2980769230769231,0.0,0.0,4138,0.14994728374145264,S,0
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,0.7788461538461539,0.125,1.0,CA 2144,0.7145643138354277,S,0
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",male,0.6442307692307692,0.0,0.16666666666666666,PC 17755,1.0,C,1
681,0,3,"Peters, Miss. Katie",female,0.4903846153846155,0.0,0.0,330935,0.12398224101995294,Q,0
682,1,1,"Hassab, Mr. Hammad",male,0.4711538461538462,0.0,0.0,PC 17572,1.0,C,1
